lottery_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33
6085,1,1,1,9,7,1,2,1,2,9,6,1,3,4,3,4,1,1,2,5,1,4,3,1,1,2,12,1,2,16,7,4,7,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
6086,2,1,4,1,8,1,3,9,3,1,7,2,4,5,4,5,2,1,3,6,1,5,4,1,1,1,13,2,3,17,1,5,8,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6087,3,1,5,1,1,1,4,1,1,1,8,1,5,6,5,6,3,2,4,7,2,6,5,1,2,1,14,3,4,1,1,6,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
6088,4,3,1,1,1,2,5,1,1,2,1,1,6,7,6,7,4,3,5,1,3,7,6,1,1,1,15,4,5,1,2,7,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6089,1,4,1,2,2,3,6,2,2,3,1,2,1,8,7,1,5,1,1,1,4,1,7,1,1,1,16,5,6,2,3,8,11,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
6090,1,1,2,3,3,4,1,3,3,4,1,3,1,9,1,1,6,1,1,1,5,1,1,2,2,2,17,6,1,3,4,9,12,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
6091,2,1,1,1,4,5,1,1,4,5,1,1,2,10,1,2,7,2,2,1,1,1,1,1,3,3,18,7,1,4,5,10,13,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6092,3,1,4,5,1,1,1,1,5,6,1,1,3,11,2,1,8,3,3,1,1,1,2,1,4,4,19,8,2,5,6,11,14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6093,4,1,5,6,6,7,2,1,6,7,1,1,4,12,3,1,9,1,1,1,1,2,1,2,5,5,20,9,3,6,7,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6094,5,1,6,7,7,8,3,2,7,8,2,1,5,13,1,1,1,1,1,2,2,3,1,1,6,6,21,10,4,7,8,13,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
6095,1,1,1,8,8,9,4,3,8,9,3,2,6,1,1,1,1,1,2,1,1,4,2,1,7,7,22,11,1,8,9,14,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6096,1,3,1,9,1,10,5,4,1,1,4,3,1,15,2,2,1,1,3,1,1,5,3,2,8,8,23,12,1,9,10,15,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
6097,1,4,2,10,1,11,6,5,1,11,1,4,1,1,1,3,2,1,4,1,2,6,4,3,9,1,1,13,2,10,11,16,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6098,2,5,1,11,2,1,1,6,2,1,1,5,2,1,1,4,3,1,5,1,3,7,1,4,10,1,1,14,3,11,12,17,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
6099,3,6,4,12,3,1,1,7,1,1,1,1,3,2,2,5,4,1,6,2,4,8,1,1,11,2,1,15,4,12,13,18,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
6100,1,7,5,13,4,2,2,1,1,2,1,1,4,3,3,6,5,1,7,3,5,9,1,1,12,1,1,16,5,1,14,1,4,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
6101,1,8,6,14,1,3,3,9,1,3,1,1,5,4,4,7,6,1,8,1,6,10,2,2,13,1,1,1,6,1,15,1,5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6102,1,9,7,1,6,4,4,10,1,4,2,1,1,5,5,8,7,2,1,1,7,11,3,1,14,1,1,1,7,2,16,2,6,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
6103,1,10,8,1,7,5,5,11,2,5,3,1,1,1,1,9,8,3,1,1,8,12,4,1,1,2,2,1,8,3,1,3,7,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
6104,2,11,1,2,8,1,1,12,3,6,4,1,2,1,1,10,9,4,2,2,9,1,5,2,1,3,1,1,9,4,1,4,8,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6105,3,12,1,3,1,7,1,13,4,7,5,1,3,1,1,11,10,5,3,1,10,1,6,3,2,4,1,1,10,5,1,5,9,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6106,4,1,2,1,1,8,2,14,5,8,6,1,4,1,1,12,11,6,1,1,11,2,7,4,3,5,2,1,11,6,1,6,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6107,1,1,1,5,2,1,3,1,6,9,7,1,1,1,2,13,1,7,1,2,12,3,8,5,4,6,3,1,12,1,2,7,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
6108,1,1,4,6,3,1,4,1,7,1,8,2,1,2,3,14,1,8,2,1,13,4,9,1,5,7,4,2,13,1,3,8,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6109,1,1,5,7,1,1,5,1,8,11,9,3,2,3,4,15,1,1,3,1,14,5,1,1,6,1,5,3,14,1,4,9,3,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6110,1,1,6,8,1,2,6,2,1,12,10,1,3,1,5,1,1,1,4,2,15,6,1,2,7,1,1,4,15,2,5,10,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6111,1,3,7,9,2,3,1,1,1,13,1,1,4,1,6,1,1,1,5,3,16,1,2,3,8,2,1,5,16,3,6,11,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6112,1,4,8,1,3,4,8,1,1,14,1,2,1,2,1,1,1,2,6,4,17,1,3,4,9,3,2,6,17,4,1,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6113,2,5,9,1,1,5,9,2,1,15,2,3,1,1,1,2,1,1,7,5,18,2,4,5,10,4,3,1,18,5,1,13,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
6114,3,6,10,2,1,1,10,1,2,1,3,4,2,1,2,3,1,1,8,1,19,3,5,6,11,5,1,1,1,6,2,14,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
6115,1,7,11,3,2,7,11,1,3,1,4,5,3,1,3,4,2,2,9,1,20,4,6,7,12,1,1,1,1,7,3,15,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
6116,1,8,12,1,1,8,12,2,4,1,5,6,4,2,4,1,3,3,10,1,1,1,7,8,13,1,2,1,1,8,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
6117,2,9,13,5,1,1,13,3,5,2,6,7,5,1,5,1,4,4,11,1,1,1,1,9,14,1,3,2,2,9,5,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6118,1,10,1,6,2,1,1,1,6,1,7,8,6,1,6,2,5,5,12,1,2,1,1,10,15,1,4,3,3,1,6,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6119,1,1,1,7,3,2,1,1,7,1,8,9,7,1,7,3,6,6,13,1,3,2,2,11,16,2,1,4,4,1,7,3,3,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6120,1,1,2,8,4,1,2,1,8,2,9,10,8,1,1,4,7,7,14,1,4,3,3,1,17,3,1,5,5,1,8,4,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
6121,2,1,1,1,1,1,3,1,1,3,10,11,9,1,1,5,8,8,15,2,5,4,4,1,18,4,1,6,6,2,1,5,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6122,3,3,1,1,1,1,4,1,10,4,1,1,10,2,2,6,9,9,16,3,6,1,5,1,19,5,1,7,7,3,1,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
6123,4,1,1,1,1,1,5,1,11,5,12,13,11,3,3,7,10,10,17,1,7,1,6,1,1,6,2,1,8,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
6124,5,1,1,2,2,2,6,2,12,6,13,1,1,1,4,8,11,1,18,1,8,2,7,2,1,7,3,1,9,5,1,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1
6125,6,1,2,3,3,3,1,3,13,7,14,1,1,1,1,9,12,1,1,2,9,3,1,3,2,8,4,2,10,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6126,7,1,1,1,4,4,8,1,14,8,15,2,1,2,1,1,13,2,1,3,10,4,1,1,3,9,5,3,11,1,2,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6127,8,1,1,1,1,5,9,1,15,9,1,3,1,3,2,1,1,3,1,4,11,5,2,1,4,10,6,4,12,1,3,2,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
6128,9,1,1,1,6,1,10,2,16,1,1,4,2,4,1,2,1,4,1,5,1,6,3,2,5,11,7,5,13,1,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
6129,10,3,2,1,7,7,11,3,1,11,2,5,3,1,1,3,2,1,2,6,1,1,4,3,6,12,1,6,1,1,1,4,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
6130,1,4,1,2,8,8,12,4,1,12,3,1,4,1,2,4,3,1,3,7,1,1,5,4,7,13,1,7,1,1,2,1,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
6131,1,5,1,1,9,9,13,5,1,13,4,1,5,2,3,5,4,2,4,8,1,1,6,5,8,1,2,8,2,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
6132,2,6,1,1,10,1,14,6,1,14,5,2,6,1,4,6,5,3,5,9,2,1,7,6,9,1,3,9,3,1,4,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
6133,3,7,2,1,11,1,15,7,2,15,6,3,7,1,5,7,6,4,6,1,3,1,8,7,1,1,4,10,1,1,1,3,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
6134,4,8,1,1,12,1,16,1,3,1,7,4,1,2,6,8,7,1,7,1,4,2,9,8,1,1,5,1,1,1,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0
6135,5,9,4,1,13,2,17,9,4,1,8,5,1,3,7,9,8,1,1,2,1,1,1,9,2,1,6,1,2,1,1,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
6136,6,10,5,1,14,3,18,10,5,2,1,6,2,4,1,10,1,2,1,3,1,1,1,1,3,2,7,2,3,2,1,6,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
6137,7,11,6,2,15,4,19,11,6,1,1,7,3,1,1,11,1,3,2,4,1,1,2,1,4,3,1,3,4,3,1,7,5,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6138,8,12,7,1,16,5,20,12,1,1,1,8,4,1,2,12,1,1,3,5,1,2,3,2,5,1,1,4,5,4,1,8,6,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
6139,9,13,8,1,17,1,1,1,1,2,1,9,5,1,3,13,1,1,4,6,1,3,1,3,1,1,2,5,6,5,2,9,7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6140,1,14,9,2,18,7,1,1,2,3,1,10,6,1,4,14,2,1,1,7,1,4,1,4,1,2,3,6,7,6,3,10,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
6141,1,15,10,3,19,8,2,1,3,4,1,11,7,2,5,1,3,1,1,8,2,1,1,5,1,3,4,7,8,7,1,11,9,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
6142,2,16,11,1,20,9,3,2,4,1,2,1,8,3,6,1,4,1,1,9,3,1,1,6,1,1,1,8,9,8,1,12,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
6143,1,17,12,5,21,10,4,3,5,1,3,13,9,4,1,1,5,2,1,1,4,1,2,7,2,1,1,9,1,9,1,1,11,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6144,1,18,13,1,22,11,5,4,6,1,4,14,1,5,1,1,6,3,2,1,5,1,3,8,3,2,2,10,1,10,1,1,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
6145,2,1,14,1,23,12,1,5,7,1,5,15,1,6,2,1,7,4,3,2,6,1,1,9,4,1,3,1,1,11,1,2,13,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
6146,3,1,1,2,24,13,1,6,1,2,6,16,1,7,3,2,8,5,4,3,7,2,1,10,5,1,4,1,2,1,1,3,14,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6147,1,1,1,1,25,14,2,7,1,3,7,17,1,8,1,3,1,6,5,4,8,3,1,11,6,2,1,1,3,1,1,4,15,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6148,1,3,2,1,26,15,3,1,2,4,8,1,1,9,1,4,1,7,6,5,9,4,1,12,7,3,1,2,1,2,1,5,16,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6149,2,1,1,1,1,16,4,1,3,5,1,1,1,10,1,5,2,8,7,6,10,5,1,13,8,4,2,3,1,3,2,1,17,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
6150,3,1,1,2,1,17,5,1,1,6,1,1,2,11,1,6,3,1,8,7,11,6,2,14,1,5,1,4,2,4,3,1,18,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6151,1,1,1,1,2,1,6,1,1,7,2,1,3,12,2,1,4,1,9,8,12,1,3,15,1,6,1,5,3,5,4,2,19,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
6152,1,3,1,1,3,1,1,2,2,8,3,2,4,1,3,1,5,2,10,1,13,1,4,16,1,7,1,6,4,6,1,3,20,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
6153,1,4,2,2,4,2,1,3,3,9,1,3,5,1,4,2,6,3,11,1,14,2,5,17,1,8,1,7,5,1,1,4,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
6154,1,5,1,3,1,3,1,4,4,1,1,4,6,1,5,3,7,1,12,1,15,3,6,18,2,9,2,8,6,1,2,5,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7001,2,1,4,1,6,4,1,5,1,1,2,5,7,1,6,4,8,1,13,1,16,4,7,19,3,1,3,9,7,1,3,6,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7002,3,1,5,1,1,1,2,6,1,1,3,6,8,1,7,5,9,2,14,1,1,1,8,20,4,1,4,10,8,2,4,7,2,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7003,4,1,6,2,1,1,3,7,1,2,1,1,9,1,8,6,10,3,15,1,1,1,9,21,5,2,1,11,9,3,5,8,3,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7004,5,3,1,3,1,2,1,1,1,1,1,1,1,2,9,7,11,4,16,2,2,1,10,22,1,3,1,12,10,4,6,9,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7005,1,4,1,1,1,1,1,9,2,1,2,2,1,3,10,1,12,5,17,3,3,2,11,1,1,4,2,13,11,1,7,10,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
7006,1,5,2,5,1,1,2,10,3,1,3,3,2,1,11,1,13,6,18,4,4,1,12,1,2,1,1,14,12,1,8,11,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7007,2,6,1,1,2,1,3,11,4,1,4,1,3,1,1,2,1,7,1,5,5,1,13,2,3,1,1,15,13,2,9,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7008,1,7,4,1,1,2,4,12,5,2,5,1,4,2,1,3,1,1,1,6,6,1,14,3,1,2,2,16,14,3,10,1,4,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7009,1,1,5,1,1,3,5,13,6,3,6,2,5,1,1,4,2,1,1,7,7,2,15,4,1,3,1,17,15,4,11,2,5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7010,2,1,1,1,2,4,6,1,7,4,7,3,6,1,1,5,1,2,2,8,8,3,16,5,1,4,1,18,16,1,12,1,6,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
7011,3,1,1,2,3,5,1,1,8,1,8,4,7,1,1,6,1,3,3,9,9,4,17,6,1,5,2,1,17,1,13,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
7012,4,3,1,3,1,1,1,2,1,1,9,5,8,2,1,7,2,4,4,10,1,5,18,7,1,1,3,1,18,2,14,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
7013,5,4,1,1,1,7,1,3,10,2,10,6,9,3,1,8,3,1,5,11,1,6,19,8,2,1,1,1,1,3,15,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
7014,1,5,2,5,1,8,2,4,11,3,1,7,1,4,1,1,4,1,6,1,2,7,20,1,3,1,1,2,1,4,16,1,3,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7015,1,6,1,1,2,9,3,1,12,4,12,8,1,5,2,1,5,1,7,1,3,1,21,1,4,1,2,3,2,1,17,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
7016,1,7,1,1,3,10,4,1,13,5,13,9,2,6,3,2,6,1,8,1,4,1,22,2,5,1,3,4,3,1,18,3,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
7017,1,8,2,2,1,11,5,2,1,1,14,10,3,7,4,3,7,1,9,1,5,1,1,1,1,1,4,5,4,2,19,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
7018,1,9,1,3,1,12,6,3,1,1,15,1,4,8,5,4,8,1,10,1,1,2,24,1,1,1,5,6,5,3,20,1,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
7019,1,10,4,1,2,13,1,4,2,2,1,1,5,9,6,1,9,1,11,1,1,3,1,2,2,1,6,7,1,4,1,2,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
7020,2,11,5,1,1,14,8,5,3,1,1,2,6,10,7,1,10,2,12,1,2,4,1,3,3,2,7,1,1,5,1,3,4,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7021,3,12,1,2,1,1,9,6,1,1,1,3,7,11,8,1,11,3,13,1,3,5,2,4,1,3,8,1,2,6,1,4,5,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7022,4,1,1,1,2,1,1,7,1,1,1,4,8,12,9,2,12,1,14,2,4,6,3,5,1,4,1,2,3,7,1,5,6,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7023,5,1,1,1,3,2,1,1,2,1,2,5,1,13,10,3,1,1,15,3,5,7,4,6,2,5,1,3,4,8,2,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
7024,6,1,1,2,4,3,1,1,1,2,3,6,1,1,11,4,1,2,16,4,6,8,5,7,1,6,1,4,5,9,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
7025,7,3,1,3,1,4,2,1,1,3,4,7,2,15,12,1,1,1,17,5,7,1,1,8,1,1,1,5,6,10,4,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7026,1,4,1,1,6,5,3,2,2,4,5,8,3,1,13,1,2,1,18,6,8,1,1,9,2,1,2,6,1,11,5,2,3,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7027,1,1,1,1,7,1,4,3,1,5,6,9,4,1,14,1,3,2,1,7,9,1,2,1,3,1,1,7,1,12,6,3,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
7028,2,1,1,2,8,7,5,1,1,6,7,10,1,2,1,2,4,3,20,1,10,1,3,1,4,2,1,8,1,1,7,4,5,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7029,3,1,1,3,9,1,6,1,1,7,1,11,1,3,16,3,5,4,1,1,1,2,4,2,5,3,2,9,1,1,8,5,6,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
7030,4,3,1,1,10,1,1,1,1,8,1,1,2,4,17,1,6,5,1,2,1,1,5,3,6,4,1,10,2,1,9,6,7,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7031,5,4,1,1,11,1,8,2,2,1,2,1,3,5,18,1,7,6,1,3,1,1,6,4,7,5,1,11,3,1,1,7,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
7032,6,5,2,1,12,1,9,1,3,1,3,1,4,6,19,1,8,7,1,4,2,2,7,1,8,6,2,12,4,1,1,1,9,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
